Percentage of ED visits by syndrome: COVID-19-Like Illness Shortness of Breath and Pneumonia
Date generated: Wed Jul 22 2020 02:09:19 GMT-0400 (Eastern Daylight Time)

Geography,Date,Syndrome,Percent
Mississippi,2020-05-31,Pneu,2
Mississippi,2020-06-01,Pneu,2
Mississippi,2020-06-02,Pneu,1.8
Mississippi,2020-06-03,Pneu,2.4
Mississippi,2020-06-04,Pneu,2.3
Mississippi,2020-06-05,Pneu,1.8
Mississippi,2020-06-06,Pneu,2.1
Mississippi,2020-06-07,Pneu,2.2
Mississippi,2020-06-08,Pneu,2
Mississippi,2020-06-09,Pneu,1.2
Mississippi,2020-06-10,Pneu,2.5
Mississippi,2020-06-11,Pneu,1.9
Mississippi,2020-06-12,Pneu,2.4
Mississippi,2020-06-13,Pneu,2.1
Mississippi,2020-06-14,Pneu,2.8
Mississippi,2020-06-15,Pneu,2.1
Mississippi,2020-06-16,Pneu,1.8
Mississippi,2020-06-17,Pneu,1.5
Mississippi,2020-06-18,Pneu,1.7
Mississippi,2020-06-19,Pneu,2.1
Mississippi,2020-06-20,Pneu,2.1
Mississippi,2020-06-21,Pneu,2.2
Mississippi,2020-06-22,Pneu,2.4
Mississippi,2020-06-23,Pneu,2.2
Mississippi,2020-06-24,Pneu,2.3
Mississippi,2020-06-25,Pneu,2.3
Mississippi,2020-06-26,Pneu,1.8
Mississippi,2020-06-27,Pneu,2.8
Mississippi,2020-06-28,Pneu,2.2
Mississippi,2020-06-29,Pneu,2.3
Mississippi,2020-06-30,Pneu,2.3
Mississippi,2020-07-01,Pneu,2.5
Mississippi,2020-07-02,Pneu,2.3
Mississippi,2020-07-03,Pneu,2.4
Mississippi,2020-07-04,Pneu,2.9
Mississippi,2020-07-05,Pneu,2.4
Mississippi,2020-07-06,Pneu,2.4
Mississippi,2020-07-07,Pneu,2.3
Mississippi,2020-07-08,Pneu,2.1
Mississippi,2020-07-09,Pneu,2
Mississippi,2020-07-10,Pneu,2.7
Mississippi,2020-07-11,Pneu,2.9
Mississippi,2020-07-12,Pneu,2.1
Mississippi,2020-07-13,Pneu,2.2
Mississippi,2020-07-14,Pneu,2.1
Mississippi,2020-07-15,Pneu,2.1
Mississippi,2020-07-16,Pneu,2.4
Mississippi,2020-07-17,Pneu,2.1
Mississippi,2020-07-18,Pneu,1.9
Missouri,2020-05-23,Pneu,0.2
Missouri,2020-05-24,Pneu,0.1
Missouri,2020-05-25,Pneu,0.1
Missouri,2020-05-26,Pneu,0.3
Missouri,2020-05-27,Pneu,0.3
Missouri,2020-05-28,Pneu,0.4
Missouri,2020-05-29,Pneu,0.1
Missouri,2020-05-30,Pneu,0.2
Missouri,2020-05-31,Pneu,0.1
Missouri,2020-06-01,Pneu,0.2
Missouri,2020-06-02,Pneu,0.2
Missouri,2020-06-03,Pneu,0.3
Missouri,2020-06-04,Pneu,0.2
Missouri,2020-06-05,Pneu,0.2
Missouri,2020-06-06,Pneu,0.2
Missouri,2020-06-07,Pneu,0.1
Missouri,2020-06-08,Pneu,0.2
Missouri,2020-06-09,Pneu,0.2
Missouri,2020-06-10,Pneu,0.2
Missouri,2020-06-11,Pneu,0.2
Missouri,2020-06-12,Pneu,0.1
Missouri,2020-06-13,Pneu,0.2
Missouri,2020-06-14,Pneu,0.2
Missouri,2020-06-15,Pneu,0.1
Missouri,2020-06-16,Pneu,0.2
Missouri,2020-06-17,Pneu,0.3
Missouri,2020-06-18,Pneu,0.3
Missouri,2020-06-19,Pneu,0.2
Missouri,2020-06-20,Pneu,0.2
Missouri,2020-06-21,Pneu,0.2
Missouri,2020-06-22,Pneu,0.3
Missouri,2020-06-23,Pneu,0.1
Missouri,2020-06-24,Pneu,0.2
Missouri,2020-06-25,Pneu,0.2
Missouri,2020-06-26,Pneu,0.2
Missouri,2020-06-27,Pneu,0.2
Missouri,2020-06-28,Pneu,0.2
Missouri,2020-06-29,Pneu,0.2
Missouri,2020-06-30,Pneu,0.2
Missouri,2020-07-01,Pneu,0.1
Missouri,2020-07-02,Pneu,0.3
Missouri,2020-07-03,Pneu,0.2
Missouri,2020-07-04,Pneu,0.2
Missouri,2020-07-05,Pneu,0.3
Missouri,2020-07-06,Pneu,0.2
Missouri,2020-07-07,Pneu,0.3
Missouri,2020-07-08,Pneu,0.2
Missouri,2020-07-09,Pneu,0.2
Missouri,2020-07-10,Pneu,0.2
Missouri,2020-07-11,Pneu,0.3
Missouri,2020-07-12,Pneu,0.1
Missouri,2020-07-13,Pneu,0.2
Missouri,2020-07-14,Pneu,0.2
Missouri,2020-07-15,Pneu,0.2
Missouri,2020-07-16,Pneu,0.1
Missouri,2020-07-17,Pneu,0.2
Missouri,2020-07-18,Pneu,0.2
Montana,2020-05-23,Pneu,1.3
Montana,2020-05-24,Pneu,0.8
Montana,2020-05-25,Pneu,1
Montana,2020-05-26,Pneu,2.4
Montana,2020-05-27,Pneu,1.1
Montana,2020-05-28,Pneu,1.4
Montana,2020-05-29,Pneu,1.3
Montana,2020-05-30,Pneu,1.2
Montana,2020-05-31,Pneu,1
Montana,2020-06-01,Pneu,0.6
Montana,2020-06-02,Pneu,1.9
Montana,2020-06-03,Pneu,1.7
Montana,2020-06-04,Pneu,1.2
Montana,2020-06-05,Pneu,1.5
Montana,2020-06-06,Pneu,0.7
Montana,2020-06-07,Pneu,1.2
Montana,2020-06-08,Pneu,1.2
Montana,2020-06-09,Pneu,1.1
Montana,2020-06-10,Pneu,0.9
Montana,2020-06-11,Pneu,1.5
Montana,2020-06-12,Pneu,1.1
Montana,2020-06-13,Pneu,0.8
Montana,2020-06-14,Pneu,1
Montana,2020-06-15,Pneu,1.5
Montana,2020-06-16,Pneu,1.1
Montana,2020-06-17,Pneu,1.6
Montana,2020-06-18,Pneu,0.7
Montana,2020-06-19,Pneu,1.1
Montana,2020-06-20,Pneu,0.9
Montana,2020-06-21,Pneu,0.7
Montana,2020-06-22,Pneu,0.9
Montana,2020-06-23,Pneu,1.2
Montana,2020-06-24,Pneu,1.2
Montana,2020-06-25,Pneu,1.3
Montana,2020-06-26,Pneu,0.9
Montana,2020-06-27,Pneu,0.3
Montana,2020-06-28,Pneu,0.8
Montana,2020-06-29,Pneu,0.8
Montana,2020-06-30,Pneu,0.6
Montana,2020-07-01,Pneu,0.6
Montana,2020-07-02,Pneu,1.5
Montana,2020-07-03,Pneu,1.2
Montana,2020-07-04,Pneu,0.8
Montana,2020-07-05,Pneu,1
Montana,2020-07-06,Pneu,1.4
Montana,2020-07-07,Pneu,1.2
Montana,2020-07-08,Pneu,1.5
Montana,2020-07-09,Pneu,0.8
Montana,2020-07-10,Pneu,1
Montana,2020-07-11,Pneu,0.7
Montana,2020-07-12,Pneu,1
Montana,2020-07-13,Pneu,0.8
Montana,2020-07-14,Pneu,0.7
Montana,2020-07-15,Pneu,0.4
Montana,2020-07-16,Pneu,1
Montana,2020-07-17,Pneu,0.5
Montana,2020-07-18,Pneu,0.7
Nebraska,2020-05-23,Pneu,1.1
Nebraska,2020-05-24,Pneu,0.9
Nebraska,2020-05-25,Pneu,0.5
Nebraska,2020-05-26,Pneu,1.3
Nebraska,2020-05-27,Pneu,1.1
Nebraska,2020-05-28,Pneu,1.4
Nebraska,2020-05-29,Pneu,1.1
Nebraska,2020-05-30,Pneu,0.8
Nebraska,2020-05-31,Pneu,0.8
Nebraska,2020-06-01,Pneu,1.3
Nebraska,2020-06-02,Pneu,1.2
Nebraska,2020-06-03,Pneu,1
Nebraska,2020-06-04,Pneu,0.6
Nebraska,2020-06-05,Pneu,1
Nebraska,2020-06-06,Pneu,0.9
Nebraska,2020-06-07,Pneu,0.7
Nebraska,2020-06-08,Pneu,1.2
Nebraska,2020-06-09,Pneu,1
Nebraska,2020-06-10,Pneu,1.4
Nebraska,2020-06-11,Pneu,1
Nebraska,2020-06-12,Pneu,0.9
Nebraska,2020-06-13,Pneu,0.3
Nebraska,2020-06-14,Pneu,0.9
Nebraska,2020-06-15,Pneu,1
Nebraska,2020-06-16,Pneu,0.8
Nebraska,2020-06-17,Pneu,0.5
Nebraska,2020-06-18,Pneu,1
Nebraska,2020-06-19,Pneu,0.6
Nebraska,2020-06-20,Pneu,0.2
Nebraska,2020-06-21,Pneu,0.8
Nebraska,2020-06-22,Pneu,0.7
Nebraska,2020-06-23,Pneu,1
Nebraska,2020-06-24,Pneu,0.7
Nebraska,2020-06-25,Pneu,1
Nebraska,2020-06-26,Pneu,1.1
Nebraska,2020-06-27,Pneu,1.3
Nebraska,2020-06-28,Pneu,1
Nebraska,2020-06-29,Pneu,1.1
Nebraska,2020-06-30,Pneu,0.6
Nebraska,2020-07-01,Pneu,0.4
Nebraska,2020-07-02,Pneu,0.6
Nebraska,2020-07-03,Pneu,0.7
Nebraska,2020-07-04,Pneu,1
Nebraska,2020-07-05,Pneu,0.9
Nebraska,2020-07-06,Pneu,0.9
Nebraska,2020-07-07,Pneu,0.9
Nebraska,2020-07-08,Pneu,0.6
Nebraska,2020-07-09,Pneu,0.4
Nebraska,2020-07-10,Pneu,1.2
Nebraska,2020-07-11,Pneu,1
Nebraska,2020-07-12,Pneu,0.9
Nebraska,2020-07-13,Pneu,0.8
Nebraska,2020-07-14,Pneu,0.6
Nebraska,2020-07-15,Pneu,0.3
Nebraska,2020-07-16,Pneu,1.1
Nebraska,2020-07-17,Pneu,0.8
Nebraska,2020-07-18,Pneu,0.6
Nevada,2020-05-23,Pneu,1.5
Nevada,2020-05-24,Pneu,1.7
Nevada,2020-05-25,Pneu,1.9
Nevada,2020-05-26,Pneu,2.3
Nevada,2020-05-27,Pneu,1.7
Nevada,2020-05-28,Pneu,2
Nevada,2020-05-29,Pneu,2.3
Nevada,2020-05-30,Pneu,2.2
Nevada,2020-05-31,Pneu,1.7
Nevada,2020-06-01,Pneu,2.1
Nevada,2020-06-02,Pneu,2.2
Nevada,2020-06-03,Pneu,2
Nevada,2020-06-04,Pneu,2
Nevada,2020-06-05,Pneu,1.6
Nevada,2020-06-06,Pneu,1.8
Nevada,2020-06-07,Pneu,1.9
Nevada,2020-06-08,Pneu,1.8
Nevada,2020-06-09,Pneu,2.2
Nevada,2020-06-10,Pneu,2.5
Nevada,2020-06-11,Pneu,1.9
Nevada,2020-06-12,Pneu,2.2
Nevada,2020-06-13,Pneu,1.9
Nevada,2020-06-14,Pneu,2.3
Nevada,2020-06-15,Pneu,2.2
Nevada,2020-06-16,Pneu,2.3
Nevada,2020-06-17,Pneu,2.3
Nevada,2020-06-18,Pneu,2.6
Nevada,2020-06-19,Pneu,2.1
Nevada,2020-06-20,Pneu,2.3
Nevada,2020-06-21,Pneu,2
Nevada,2020-06-22,Pneu,2.2
Nevada,2020-06-23,Pneu,2.2
Nevada,2020-06-24,Pneu,2.5
Nevada,2020-06-25,Pneu,2.6
Nevada,2020-06-26,Pneu,2.5
Nevada,2020-06-27,Pneu,2.7
Nevada,2020-06-28,Pneu,2.4
Nevada,2020-06-29,Pneu,2.5
Nevada,2020-06-30,Pneu,3
Nevada,2020-07-01,Pneu,2.7
Nevada,2020-07-02,Pneu,4.1
Nevada,2020-07-03,Pneu,2.6
Nevada,2020-07-04,Pneu,3.3
Nevada,2020-07-05,Pneu,3.5
Nevada,2020-07-06,Pneu,4
Nevada,2020-07-07,Pneu,2.8
Nevada,2020-07-08,Pneu,3
Nevada,2020-07-09,Pneu,3.6
Nevada,2020-07-10,Pneu,3.7
Nevada,2020-07-11,Pneu,3.5
Nevada,2020-07-12,Pneu,2.8
Nevada,2020-07-13,Pneu,3.9
Nevada,2020-07-14,Pneu,3.7
Nevada,2020-07-15,Pneu,3.2
Nevada,2020-07-16,Pneu,3.5
Nevada,2020-07-17,Pneu,2.5
Nevada,2020-07-18,Pneu,2.8
New Jersey,2020-05-23,Pneu,1.2
New Jersey,2020-05-24,Pneu,1
New Jersey,2020-05-25,Pneu,1
New Jersey,2020-05-26,Pneu,0.9
New Jersey,2020-05-27,Pneu,1
New Jersey,2020-05-28,Pneu,0.9
New Jersey,2020-05-29,Pneu,0.9
New Jersey,2020-05-30,Pneu,0.9
New Jersey,2020-05-31,Pneu,0.5
New Jersey,2020-06-01,Pneu,1.1
New Jersey,2020-06-02,Pneu,0.9
New Jersey,2020-06-03,Pneu,1
New Jersey,2020-06-04,Pneu,0.9
New Jersey,2020-06-05,Pneu,0.7
New Jersey,2020-06-06,Pneu,0.7
New Jersey,2020-06-07,Pneu,0.7
New Jersey,2020-06-08,Pneu,0.9
New Jersey,2020-06-09,Pneu,0.5
New Jersey,2020-06-10,Pneu,0.6
New Jersey,2020-06-11,Pneu,1.1
New Jersey,2020-06-12,Pneu,0.6
New Jersey,2020-06-13,Pneu,0.7
New Jersey,2020-06-14,Pneu,0.7
New Jersey,2020-06-15,Pneu,0.6
New Jersey,2020-06-16,Pneu,0.7
New Jersey,2020-06-17,Pneu,0.5
New Jersey,2020-06-18,Pneu,0.7
New Jersey,2020-06-19,Pneu,0.7
New Jersey,2020-06-20,Pneu,0.6
New Jersey,2020-06-21,Pneu,0.7
New Jersey,2020-06-22,Pneu,0.6
New Jersey,2020-06-23,Pneu,0.8
New Jersey,2020-06-24,Pneu,0.7
New Jersey,2020-06-25,Pneu,0.8
New Jersey,2020-06-26,Pneu,0.7
New Jersey,2020-06-27,Pneu,0.5
New Jersey,2020-06-28,Pneu,0.6
New Jersey,2020-06-29,Pneu,0.7
New Jersey,2020-06-30,Pneu,0.5
New Jersey,2020-07-01,Pneu,0.7
New Jersey,2020-07-02,Pneu,0.5
New Jersey,2020-07-03,Pneu,0.7
New Jersey,2020-07-04,Pneu,0.6
New Jersey,2020-07-05,Pneu,0.6
New Jersey,2020-07-06,Pneu,0.8
New Jersey,2020-07-07,Pneu,0.7
New Jersey,2020-07-08,Pneu,0.6
New Jersey,2020-07-09,Pneu,0.6
New Jersey,2020-07-10,Pneu,0.6
New Jersey,2020-07-11,Pneu,0.6
New Jersey,2020-07-12,Pneu,0.6
New Jersey,2020-07-13,Pneu,0.5
New Jersey,2020-07-14,Pneu,0.6
New Jersey,2020-07-15,Pneu,0.6
New Jersey,2020-07-16,Pneu,0.7
New Jersey,2020-07-17,Pneu,0.5
New Jersey,2020-07-18,Pneu,0.7
New Mexico,2020-05-23,Pneu,1.7
New Mexico,2020-05-24,Pneu,1.2
New Mexico,2020-05-25,Pneu,1.8
New Mexico,2020-05-26,Pneu,1.7
New Mexico,2020-05-27,Pneu,1.6
New Mexico,2020-05-28,Pneu,1.1
New Mexico,2020-05-29,Pneu,1.6
New Mexico,2020-05-30,Pneu,1.6
New Mexico,2020-05-31,Pneu,1.3
New Mexico,2020-06-01,Pneu,1.5
New Mexico,2020-06-02,Pneu,1.4
New Mexico,2020-06-03,Pneu,1.7
New Mexico,2020-06-04,Pneu,1.3
New Mexico,2020-06-05,Pneu,1.3
New Mexico,2020-06-06,Pneu,1.5
New Mexico,2020-06-07,Pneu,1.3
New Mexico,2020-06-08,Pneu,1.2
New Mexico,2020-06-09,Pneu,1.2
New Mexico,2020-06-10,Pneu,1.1
New Mexico,2020-06-11,Pneu,1.3
New Mexico,2020-06-12,Pneu,1.3
New Mexico,2020-06-13,Pneu,1.3
New Mexico,2020-06-14,Pneu,1.2
New Mexico,2020-06-15,Pneu,1.3
New Mexico,2020-06-16,Pneu,0.9
New Mexico,2020-06-17,Pneu,1.3
New Mexico,2020-06-18,Pneu,1.2
New Mexico,2020-06-19,Pneu,1.3
New Mexico,2020-06-20,Pneu,1.1
New Mexico,2020-06-21,Pneu,1.4
New Mexico,2020-06-22,Pneu,1.3
New Mexico,2020-06-23,Pneu,1
New Mexico,2020-06-24,Pneu,1.4
New Mexico,2020-06-25,Pneu,1.3
New Mexico,2020-06-26,Pneu,1.1
New Mexico,2020-06-27,Pneu,0.9
New Mexico,2020-06-28,Pneu,1.6
New Mexico,2020-06-29,Pneu,1.5
New Mexico,2020-06-30,Pneu,1
New Mexico,2020-07-01,Pneu,1.1
New Mexico,2020-07-02,Pneu,1.4
New Mexico,2020-07-03,Pneu,1.2
New Mexico,2020-07-04,Pneu,1.3
New Mexico,2020-07-05,Pneu,1
New Mexico,2020-07-06,Pneu,1.3
New Mexico,2020-07-07,Pneu,1.4
New Mexico,2020-07-08,Pneu,1
New Mexico,2020-07-09,Pneu,0.9
New Mexico,2020-07-10,Pneu,1.4
New Mexico,2020-07-11,Pneu,1.1
New Mexico,2020-07-12,Pneu,1.5
New Mexico,2020-07-13,Pneu,1.4
New Mexico,2020-07-14,Pneu,0.8
New Mexico,2020-07-15,Pneu,1
New Mexico,2020-07-16,Pneu,1
New Mexico,2020-07-17,Pneu,0.6
New Mexico,2020-07-18,Pneu,0.5
New York,2020-05-23,Pneu,1.5
New York,2020-05-24,Pneu,1.4
New York,2020-05-25,Pneu,1.6
New York,2020-05-26,Pneu,1.3
New York,2020-05-27,Pneu,1.3
New York,2020-05-28,Pneu,1.6
New York,2020-05-29,Pneu,1.5
New York,2020-05-30,Pneu,1.4
New York,2020-05-31,Pneu,1.1
New York,2020-06-01,Pneu,1.2
New York,2020-06-02,Pneu,1.3
New York,2020-06-03,Pneu,1.4
New York,2020-06-04,Pneu,1.5
New York,2020-06-05,Pneu,1.2
New York,2020-06-06,Pneu,1.2
New York,2020-06-07,Pneu,1.2
New York,2020-06-08,Pneu,1.1
New York,2020-06-09,Pneu,1.1
New York,2020-06-10,Pneu,1.4
New York,2020-06-11,Pneu,1.2
New York,2020-06-12,Pneu,1.2
New York,2020-06-13,Pneu,0.9
New York,2020-06-14,Pneu,1
New York,2020-06-15,Pneu,1
New York,2020-06-16,Pneu,1
New York,2020-06-17,Pneu,1.2
New York,2020-06-18,Pneu,1
New York,2020-06-19,Pneu,1
New York,2020-06-20,Pneu,0.9
New York,2020-06-21,Pneu,0.9
New York,2020-06-22,Pneu,1.1
New York,2020-06-23,Pneu,1
New York,2020-06-24,Pneu,1
New York,2020-06-25,Pneu,1
New York,2020-06-26,Pneu,0.8
New York,2020-06-27,Pneu,0.9
New York,2020-06-28,Pneu,1
New York,2020-06-29,Pneu,1
New York,2020-06-30,Pneu,1
New York,2020-07-01,Pneu,1
New York,2020-07-02,Pneu,0.9
New York,2020-07-03,Pneu,0.9
New York,2020-07-04,Pneu,1
New York,2020-07-05,Pneu,1.1
New York,2020-07-06,Pneu,1
New York,2020-07-07,Pneu,1.1
New York,2020-07-08,Pneu,0.9
New York,2020-07-09,Pneu,0.8
New York,2020-07-10,Pneu,1
New York,2020-07-11,Pneu,0.9
New York,2020-07-12,Pneu,1
New York,2020-07-13,Pneu,0.9
New York,2020-07-14,Pneu,1
New York,2020-07-15,Pneu,1
New York,2020-07-16,Pneu,0.9
New York,2020-07-17,Pneu,0.9
New York,2020-07-18,Pneu,1
North Carolina,2020-05-23,Pneu,2.3
North Carolina,2020-05-24,Pneu,2.2
North Carolina,2020-05-25,Pneu,2
North Carolina,2020-05-26,Pneu,2.2
North Carolina,2020-05-27,Pneu,2.3
North Carolina,2020-05-28,Pneu,2.4
North Carolina,2020-05-29,Pneu,2.4
North Carolina,2020-05-30,Pneu,2.3
North Carolina,2020-05-31,Pneu,2.1
North Carolina,2020-06-01,Pneu,2.6
North Carolina,2020-06-02,Pneu,2.6
North Carolina,2020-06-03,Pneu,2.7
North Carolina,2020-06-04,Pneu,2.5
North Carolina,2020-06-05,Pneu,2.6
North Carolina,2020-06-06,Pneu,2
North Carolina,2020-06-07,Pneu,2.2
North Carolina,2020-06-08,Pneu,2.3
North Carolina,2020-06-09,Pneu,2.3
North Carolina,2020-06-10,Pneu,2.5
North Carolina,2020-06-11,Pneu,2.5
North Carolina,2020-06-12,Pneu,2.5
North Carolina,2020-06-13,Pneu,2.2
North Carolina,2020-06-14,Pneu,2.3
North Carolina,2020-06-15,Pneu,2.5
North Carolina,2020-06-16,Pneu,2.6
North Carolina,2020-06-17,Pneu,2.5
North Carolina,2020-06-18,Pneu,2.4
North Carolina,2020-06-19,Pneu,2.3
North Carolina,2020-06-20,Pneu,2.6
North Carolina,2020-06-21,Pneu,2.4
North Carolina,2020-06-22,Pneu,2.6
North Carolina,2020-06-23,Pneu,2.5
North Carolina,2020-06-24,Pneu,2.2
North Carolina,2020-06-25,Pneu,2.3
North Carolina,2020-06-26,Pneu,2.6
North Carolina,2020-06-27,Pneu,2.2
North Carolina,2020-06-28,Pneu,2.4
North Carolina,2020-06-29,Pneu,2.5
North Carolina,2020-06-30,Pneu,2.3
North Carolina,2020-07-01,Pneu,2.4
North Carolina,2020-07-02,Pneu,2.4
North Carolina,2020-07-03,Pneu,2.3
North Carolina,2020-07-04,Pneu,2.5
North Carolina,2020-07-05,Pneu,2.2
North Carolina,2020-07-06,Pneu,2.2
North Carolina,2020-07-07,Pneu,2.3
North Carolina,2020-07-08,Pneu,2.2
North Carolina,2020-07-09,Pneu,2.3
North Carolina,2020-07-10,Pneu,2.3
North Carolina,2020-07-11,Pneu,2.1
North Carolina,2020-07-12,Pneu,2
North Carolina,2020-07-13,Pneu,1.9
North Carolina,2020-07-14,Pneu,1.8
North Carolina,2020-07-15,Pneu,1.7
North Carolina,2020-07-16,Pneu,1.8
North Carolina,2020-07-17,Pneu,1.5
North Carolina,2020-07-18,Pneu,1.3
North Dakota,2020-05-23,Pneu,1.8
North Dakota,2020-05-24,Pneu,2.5
North Dakota,2020-05-25,Pneu,1.6
North Dakota,2020-05-26,Pneu,1.6
North Dakota,2020-05-27,Pneu,3.7
North Dakota,2020-05-28,Pneu,2.1
North Dakota,2020-05-29,Pneu,3.1
North Dakota,2020-05-30,Pneu,0.7
North Dakota,2020-05-31,Pneu,1.9
North Dakota,2020-06-01,Pneu,2.3
North Dakota,2020-06-02,Pneu,1.8
North Dakota,2020-06-03,Pneu,2.1
North Dakota,2020-06-04,Pneu,1.4
North Dakota,2020-06-05,Pneu,1.8
North Dakota,2020-06-06,Pneu,2.4
North Dakota,2020-06-07,Pneu,2
North Dakota,2020-06-08,Pneu,1.5
North Dakota,2020-06-09,Pneu,0.5
North Dakota,2020-06-10,Pneu,1.6
North Dakota,2020-06-11,Pneu,2.3
North Dakota,2020-06-12,Pneu,1.5
North Dakota,2020-06-13,Pneu,1
North Dakota,2020-06-14,Pneu,0.7
North Dakota,2020-06-15,Pneu,1.6
North Dakota,2020-06-16,Pneu,1.7
North Dakota,2020-06-17,Pneu,1.3
North Dakota,2020-06-18,Pneu,0.5
North Dakota,2020-06-19,Pneu,1.4
North Dakota,2020-06-20,Pneu,2.4
North Dakota,2020-06-21,Pneu,0.9
North Dakota,2020-06-22,Pneu,1.2
North Dakota,2020-06-23,Pneu,1.5
North Dakota,2020-06-24,Pneu,1.6
North Dakota,2020-06-25,Pneu,2.1
North Dakota,2020-06-26,Pneu,1.8
North Dakota,2020-06-27,Pneu,1.7
North Dakota,2020-06-28,Pneu,1.1
North Dakota,2020-06-29,Pneu,2.2
North Dakota,2020-06-30,Pneu,1.5
North Dakota,2020-07-01,Pneu,1.3
North Dakota,2020-07-02,Pneu,1.8
North Dakota,2020-07-03,Pneu,1.8
North Dakota,2020-07-04,Pneu,1.5
North Dakota,2020-07-05,Pneu,1.2
North Dakota,2020-07-06,Pneu,1.9
North Dakota,2020-07-07,Pneu,1.2
North Dakota,2020-07-08,Pneu,1.5
North Dakota,2020-07-09,Pneu,1.7
North Dakota,2020-07-10,Pneu,3.2
North Dakota,2020-07-11,Pneu,1.7
North Dakota,2020-07-12,Pneu,1.7
North Dakota,2020-07-13,Pneu,1.6
North Dakota,2020-07-14,Pneu,1.2
North Dakota,2020-07-15,Pneu,1.3
North Dakota,2020-07-16,Pneu,1.6
North Dakota,2020-07-17,Pneu,1.4
North Dakota,2020-07-18,Pneu,2.8
Ohio,2020-05-23,Pneu,1.2
Ohio,2020-05-24,Pneu,1
Ohio,2020-05-25,Pneu,1.1
Ohio,2020-05-26,Pneu,1.2
Ohio,2020-05-27,Pneu,1.2
Ohio,2020-05-28,Pneu,1.2
Ohio,2020-05-29,Pneu,0.9
Ohio,2020-05-30,Pneu,0.9
Ohio,2020-05-31,Pneu,1.1
Ohio,2020-06-01,Pneu,1.2
Ohio,2020-06-02,Pneu,1.2
Ohio,2020-06-03,Pneu,1.1
Ohio,2020-06-04,Pneu,1
Ohio,2020-06-05,Pneu,1.2
Ohio,2020-06-06,Pneu,1
Ohio,2020-06-07,Pneu,1
Ohio,2020-06-08,Pneu,1
Ohio,2020-06-09,Pneu,1
Ohio,2020-06-10,Pneu,0.9
Ohio,2020-06-11,Pneu,1
Ohio,2020-06-12,Pneu,1
Ohio,2020-06-13,Pneu,0.9
Ohio,2020-06-14,Pneu,0.8
Ohio,2020-06-15,Pneu,1
Ohio,2020-06-16,Pneu,1.1
Ohio,2020-06-17,Pneu,1
Ohio,2020-06-18,Pneu,0.9
Ohio,2020-06-19,Pneu,0.8
Ohio,2020-06-20,Pneu,1
Ohio,2020-06-21,Pneu,1
Ohio,2020-06-22,Pneu,1.1
Ohio,2020-06-23,Pneu,1
Ohio,2020-06-24,Pneu,0.9
Ohio,2020-06-25,Pneu,1
Ohio,2020-06-26,Pneu,1.1
Ohio,2020-06-27,Pneu,1.1
Ohio,2020-06-28,Pneu,1
Ohio,2020-06-29,Pneu,1
Ohio,2020-06-30,Pneu,1.2
Ohio,2020-07-01,Pneu,1.1
Ohio,2020-07-02,Pneu,1.1
Ohio,2020-07-03,Pneu,1.1
Ohio,2020-07-04,Pneu,1
Ohio,2020-07-05,Pneu,1.1
Ohio,2020-07-06,Pneu,1.3
Ohio,2020-07-07,Pneu,1.1
Ohio,2020-07-08,Pneu,1.2
Ohio,2020-07-09,Pneu,1.2
Ohio,2020-07-10,Pneu,1.2
Ohio,2020-07-11,Pneu,1.1
Ohio,2020-07-12,Pneu,1.1
Ohio,2020-07-13,Pneu,1
Ohio,2020-07-14,Pneu,1.1
Ohio,2020-07-15,Pneu,1
Ohio,2020-07-16,Pneu,1.1
Ohio,2020-07-17,Pneu,1.1
Ohio,2020-07-18,Pneu,0.9
Oregon,2020-05-23,Pneu,1.4
Oregon,2020-05-24,Pneu,1.9
Oregon,2020-05-25,Pneu,1.5
Oregon,2020-05-26,Pneu,1.4
Oregon,2020-05-27,Pneu,1.1
Oregon,2020-05-28,Pneu,1.5
Oregon,2020-05-29,Pneu,1.1
Oregon,2020-05-30,Pneu,1.4
Oregon,2020-05-31,Pneu,1.2
Oregon,2020-06-01,Pneu,1.6
Oregon,2020-06-02,Pneu,1.5
Oregon,2020-06-03,Pneu,1.9
Oregon,2020-06-04,Pneu,1.8
Oregon,2020-06-05,Pneu,1.3
Oregon,2020-06-06,Pneu,1.5
Oregon,2020-06-07,Pneu,1.7
Oregon,2020-06-08,Pneu,1.7
Oregon,2020-06-09,Pneu,1.4
Oregon,2020-06-10,Pneu,1.4
Oregon,2020-06-11,Pneu,1.5
Oregon,2020-06-12,Pneu,1.7
Oregon,2020-06-13,Pneu,1.1
Oregon,2020-06-14,Pneu,1.3
Oregon,2020-06-15,Pneu,1.4
Oregon,2020-06-16,Pneu,2
Oregon,2020-06-17,Pneu,1.6
Oregon,2020-06-18,Pneu,1.9
Oregon,2020-06-19,Pneu,1.5
Oregon,2020-06-20,Pneu,1.4
Oregon,2020-06-21,Pneu,1.7
Oregon,2020-06-22,Pneu,1.3
Oregon,2020-06-23,Pneu,1.4
Oregon,2020-06-24,Pneu,1.6
Oregon,2020-06-25,Pneu,1.3
Oregon,2020-06-26,Pneu,1.5
Oregon,2020-06-27,Pneu,1.5
Oregon,2020-06-28,Pneu,1.4
Oregon,2020-06-29,Pneu,1.5
Oregon,2020-06-30,Pneu,1.7
Oregon,2020-07-01,Pneu,1.5
Oregon,2020-07-02,Pneu,1.4
Oregon,2020-07-03,Pneu,1.6
